id,pokemon,rarity,grade,shiny,preis
749,Pampuli,Uncommon,Elite,0,0.58
749,Pampuli,Uncommon,Perfekt,0,0.73
749,Pampuli,Uncommon,Wild,1,0.75
749,Pampuli,Uncommon,Trainiert,1,0.91
749,Pampuli,Uncommon,Kampfbereit,1,1.08
749,Pampuli,Uncommon,Elite,1,1.45
749,Pampuli,Uncommon,Perfekt,1,1.83
750,Pampross,Uncommon,Wild,0,1.06
750,Pampross,Uncommon,Trainiert,0,1.28
750,Pampross,Uncommon,Kampfbereit,0,1.51
750,Pampross,Uncommon,Elite,0,2.04
750,Pampross,Uncommon,Perfekt,0,2.57
750,Pampross,Uncommon,Wild,1,2.64
750,Pampross,Uncommon,Trainiert,1,3.21
750,Pampross,Uncommon,Kampfbereit,1,3.78
750,Pampross,Uncommon,Elite,1,5.10
750,Pampross,Uncommon,Perfekt,1,6.42
751,Araqua,Uncommon,Wild,0,0.34
751,Araqua,Uncommon,Trainiert,0,0.41
751,Araqua,Uncommon,Kampfbereit,0,0.48
751,Araqua,Uncommon,Elite,0,0.65
751,Araqua,Uncommon,Perfekt,0,0.82
751,Araqua,Uncommon,Wild,1,0.84
751,Araqua,Uncommon,Trainiert,1,1.02
751,Araqua,Uncommon,Kampfbereit,1,1.20
751,Araqua,Uncommon,Elite,1,1.62
751,Araqua,Uncommon,Perfekt,1,2.04
752,Aranestro,Uncommon,Wild,0,1.12
752,Aranestro,Uncommon,Trainiert,0,1.36
752,Aranestro,Uncommon,Kampfbereit,0,1.60
752,Aranestro,Uncommon,Elite,0,2.16
752,Aranestro,Uncommon,Perfekt,0,2.72
752,Aranestro,Uncommon,Wild,1,2.80
752,Aranestro,Uncommon,Trainiert,1,3.40
752,Aranestro,Uncommon,Kampfbereit,1,4.00
752,Aranestro,Uncommon,Elite,1,5.40
752,Aranestro,Uncommon,Perfekt,1,6.80
753,Imantis,Common,Wild,0,0.16
753,Imantis,Common,Trainiert,0,0.20
753,Imantis,Common,Kampfbereit,0,0.23
753,Imantis,Common,Elite,0,0.31
753,Imantis,Common,Perfekt,0,0.39
753,Imantis,Common,Wild,1,0.40
753,Imantis,Common,Trainiert,1,0.49
753,Imantis,Common,Kampfbereit,1,0.58
753,Imantis,Common,Elite,1,0.78
753,Imantis,Common,Perfekt,1,0.98
754,Mantidea,Uncommon,Wild,0,0.35
754,Mantidea,Uncommon,Trainiert,0,0.43
754,Mantidea,Uncommon,Kampfbereit,0,0.50
754,Mantidea,Uncommon,Elite,0,0.68
754,Mantidea,Uncommon,Perfekt,0,0.85
754,Mantidea,Uncommon,Wild,1,0.88
754,Mantidea,Uncommon,Trainiert,1,1.06
754,Mantidea,Uncommon,Kampfbereit,1,1.25
754,Mantidea,Uncommon,Elite,1,1.69
754,Mantidea,Uncommon,Perfekt,1,2.13
755,Bubungus,Common,Wild,0,0.14
755,Bubungus,Common,Trainiert,0,0.17
755,Bubungus,Common,Kampfbereit,0,0.20
755,Bubungus,Common,Elite,0,0.27
755,Bubungus,Common,Perfekt,0,0.34
755,Bubungus,Common,Wild,1,0.35
755,Bubungus,Common,Trainiert,1,0.43
755,Bubungus,Common,Kampfbereit,1,0.50
755,Bubungus,Common,Elite,1,0.68
755,Bubungus,Common,Perfekt,1,0.85
756,Lamellux,Uncommon,Wild,0,0.36
756,Lamellux,Uncommon,Trainiert,0,0.44
756,Lamellux,Uncommon,Kampfbereit,0,0.52
756,Lamellux,Uncommon,Elite,0,0.70
756,Lamellux,Uncommon,Perfekt,0,0.88
756,Lamellux,Uncommon,Wild,1,0.91
756,Lamellux,Uncommon,Trainiert,1,1.11
756,Lamellux,Uncommon,Kampfbereit,1,1.30
756,Lamellux,Uncommon,Elite,1,1.76
756,Lamellux,Uncommon,Perfekt,1,2.21
757,Molunk,Uncommon,Wild,0,0.37
757,Molunk,Uncommon,Trainiert,0,0.45
757,Molunk,Uncommon,Kampfbereit,0,0.53
757,Molunk,Uncommon,Elite,0,0.72
757,Molunk,Uncommon,Perfekt,0,0.90
757,Molunk,Uncommon,Wild,1,0.93
757,Molunk,Uncommon,Trainiert,1,1.13
757,Molunk,Uncommon,Kampfbereit,1,1.33
757,Molunk,Uncommon,Elite,1,1.79
757,Molunk,Uncommon,Perfekt,1,2.25
758,Amfira,Uncommon,Wild,0,1.11
758,Amfira,Uncommon,Trainiert,0,1.34
758,Amfira,Uncommon,Kampfbereit,0,1.58
758,Amfira,Uncommon,Elite,0,2.13
758,Amfira,Uncommon,Perfekt,0,2.69
758,Amfira,Uncommon,Wild,1,2.76
758,Amfira,Uncommon,Trainiert,1,3.36
758,Amfira,Uncommon,Kampfbereit,1,3.95
758,Amfira,Uncommon,Elite,1,5.33
758,Amfira,Uncommon,Perfekt,1,6.72
759,Velursi,Uncommon,Wild,0,0.29
759,Velursi,Uncommon,Trainiert,0,0.36
759,Velursi,Uncommon,Kampfbereit,0,0.42
759,Velursi,Uncommon,Elite,0,0.57
759,Velursi,Uncommon,Perfekt,0,0.71
759,Velursi,Uncommon,Wild,1,0.74
759,Velursi,Uncommon,Trainiert,1,0.89
759,Velursi,Uncommon,Kampfbereit,1,1.05
759,Velursi,Uncommon,Elite,1,1.42
759,Velursi,Uncommon,Perfekt,1,1.79
760,Kosturso,Uncommon,Wild,0,1.14
760,Kosturso,Uncommon,Trainiert,0,1.39
760,Kosturso,Uncommon,Kampfbereit,0,1.63
760,Kosturso,Uncommon,Elite,0,2.20
760,Kosturso,Uncommon,Perfekt,0,2.77
760,Kosturso,Uncommon,Wild,1,2.85
760,Kosturso,Uncommon,Trainiert,1,3.46
760,Kosturso,Uncommon,Kampfbereit,1,4.07
760,Kosturso,Uncommon,Elite,1,5.50
760,Kosturso,Uncommon,Perfekt,1,6.93
761,Frubberl,Uncommon,Wild,0,0.35
761,Frubberl,Uncommon,Trainiert,0,0.43
761,Frubberl,Uncommon,Kampfbereit,0,0.50
761,Frubberl,Uncommon,Elite,0,0.68
761,Frubberl,Uncommon,Perfekt,0,0.85
761,Frubberl,Uncommon,Wild,1,0.88
761,Frubberl,Uncommon,Trainiert,1,1.06
761,Frubberl,Uncommon,Kampfbereit,1,1.25
761,Frubberl,Uncommon,Elite,1,1.69
761,Frubberl,Uncommon,Perfekt,1,2.13
762,Frubaila,Uncommon,Wild,0,0.83
762,Frubaila,Uncommon,Trainiert,0,1.00
762,Frubaila,Uncommon,Kampfbereit,0,1.18
762,Frubaila,Uncommon,Elite,0,1.59
762,Frubaila,Uncommon,Perfekt,0,2.01
762,Frubaila,Uncommon,Wild,1,2.07
762,Frubaila,Uncommon,Trainiert,1,2.51
762,Frubaila,Uncommon,Kampfbereit,1,2.95
762,Frubaila,Uncommon,Elite,1,3.98
762,Frubaila,Uncommon,Perfekt,1,5.01
763,Fruyal,Rare,Wild,0,2.15
763,Fruyal,Rare,Trainiert,0,2.61
763,Fruyal,Rare,Kampfbereit,0,3.07
763,Fruyal,Rare,Elite,0,4.14
763,Fruyal,Rare,Perfekt,0,5.22
763,Fruyal,Rare,Wild,1,5.37
763,Fruyal,Rare,Trainiert,1,6.52
763,Fruyal,Rare,Kampfbereit,1,7.68
763,Fruyal,Rare,Elite,1,10.25
763,Fruyal,Rare,Perfekt,1,13.00
764,Curelei,Rare,Wild,0,2.14
764,Curelei,Rare,Trainiert,0,2.60
764,Curelei,Rare,Kampfbereit,0,3.06
764,Curelei,Rare,Elite,0,4.13
764,Curelei,Rare,Perfekt,0,5.20
764,Curelei,Rare,Wild,1,5.36
764,Curelei,Rare,Trainiert,1,6.50
764,Curelei,Rare,Kampfbereit,1,7.65
764,Curelei,Rare,Elite,1,10.25
764,Curelei,Rare,Perfekt,1,13.00
765,Kommandutan,Rare,Wild,0,1.95
765,Kommandutan,Rare,Trainiert,0,2.36
765,Kommandutan,Rare,Kampfbereit,0,2.78
765,Kommandutan,Rare,Elite,0,3.75
765,Kommandutan,Rare,Perfekt,0,4.73
765,Kommandutan,Rare,Wild,1,4.86
765,Kommandutan,Rare,Trainiert,1,5.91
765,Kommandutan,Rare,Kampfbereit,1,6.95
765,Kommandutan,Rare,Elite,1,9.38
765,Kommandutan,Rare,Perfekt,1,11.75
766,Quartermak,Rare,Wild,0,2.05
766,Quartermak,Rare,Trainiert,0,2.49
766,Quartermak,Rare,Kampfbereit,0,2.93
766,Quartermak,Rare,Elite,0,3.96
766,Quartermak,Rare,Perfekt,0,4.98
766,Quartermak,Rare,Wild,1,5.13
766,Quartermak,Rare,Trainiert,1,6.23
766,Quartermak,Rare,Kampfbereit,1,7.33
766,Quartermak,Rare,Elite,1,9.89
766,Quartermak,Rare,Perfekt,1,12.50
767,Reißlaus,Uncommon,Wild,0,0.33
767,Reißlaus,Uncommon,Trainiert,0,0.40
767,Reißlaus,Uncommon,Kampfbereit,0,0.47
767,Reißlaus,Uncommon,Elite,0,0.63
767,Reißlaus,Uncommon,Perfekt,0,0.80
767,Reißlaus,Uncommon,Wild,1,0.82
767,Reißlaus,Uncommon,Trainiert,1,1.00
767,Reißlaus,Uncommon,Kampfbereit,1,1.17
767,Reißlaus,Uncommon,Elite,1,1.59
767,Reißlaus,Uncommon,Perfekt,1,2.00
768,Tectass,Uncommon,Wild,0,0.98
768,Tectass,Uncommon,Trainiert,0,1.19
768,Tectass,Uncommon,Kampfbereit,0,1.40
768,Tectass,Uncommon,Elite,0,1.89
768,Tectass,Uncommon,Perfekt,0,2.38
768,Tectass,Uncommon,Wild,1,2.45
768,Tectass,Uncommon,Trainiert,1,2.97
768,Tectass,Uncommon,Kampfbereit,1,3.50
768,Tectass,Uncommon,Elite,1,4.72
768,Tectass,Uncommon,Perfekt,1,5.95
769,Sankabuh,Uncommon,Wild,0,0.33
769,Sankabuh,Uncommon,Trainiert,0,0.40
769,Sankabuh,Uncommon,Kampfbereit,0,0.47
769,Sankabuh,Uncommon,Elite,0,0.63
769,Sankabuh,Uncommon,Perfekt,0,0.80
769,Sankabuh,Uncommon,Wild,1,0.82
769,Sankabuh,Uncommon,Trainiert,1,1.00
769,Sankabuh,Uncommon,Kampfbereit,1,1.17
769,Sankabuh,Uncommon,Elite,1,1.59
769,Sankabuh,Uncommon,Perfekt,1,2.00
770,Colossand,Uncommon,Wild,0,0.98
770,Colossand,Uncommon,Trainiert,0,1.19
770,Colossand,Uncommon,Kampfbereit,0,1.40
770,Colossand,Uncommon,Elite,0,1.89
770,Colossand,Uncommon,Perfekt,0,2.38
770,Colossand,Uncommon,Wild,1,2.45
770,Colossand,Uncommon,Trainiert,1,2.97
770,Colossand,Uncommon,Kampfbereit,1,3.50
770,Colossand,Uncommon,Elite,1,4.72
770,Colossand,Uncommon,Perfekt,1,5.95
771,Gufa,Common,Wild,0,0.18
771,Gufa,Common,Trainiert,0,0.21
771,Gufa,Common,Kampfbereit,0,0.25
771,Gufa,Common,Elite,0,0.34
771,Gufa,Common,Perfekt,0,0.43
771,Gufa,Common,Wild,1,0.44
771,Gufa,Common,Trainiert,1,0.53
771,Gufa,Common,Kampfbereit,1,0.63
771,Gufa,Common,Elite,1,0.84
771,Gufa,Common,Perfekt,1,1.06
772,Typ:Null,Legendary,Wild,0,850.00
772,Typ:Null,Legendary,Trainiert,0,1032.00
772,Typ:Null,Legendary,Kampfbereit,0,1214.00
772,Typ:Null,Legendary,Elite,0,1639.00
772,Typ:Null,Legendary,Perfekt,0,2064.00
772,Typ:Null,Legendary,Wild,1,2125.00
772,Typ:Null,Legendary,Trainiert,1,2580.00
772,Typ:Null,Legendary,Kampfbereit,1,3035.00
772,Typ:Null,Legendary,Elite,1,4097.00
772,Typ:Null,Legendary,Perfekt,1,5159.00
773,Amigento,Legendary,Wild,0,874.00
773,Amigento,Legendary,Trainiert,0,1062.00
773,Amigento,Legendary,Kampfbereit,0,1249.00
773,Amigento,Legendary,Elite,0,1686.00
773,Amigento,Legendary,Perfekt,0,2123.00
773,Amigento,Legendary,Wild,1,2186.00
773,Amigento,Legendary,Trainiert,1,2654.00
773,Amigento,Legendary,Kampfbereit,1,3123.00
773,Amigento,Legendary,Elite,1,4215.00
773,Amigento,Legendary,Perfekt,1,5308.00
774,Meteno,Rare,Wild,0,1.92
774,Meteno,Rare,Trainiert,0,2.33
774,Meteno,Rare,Kampfbereit,0,2.74
774,Meteno,Rare,Elite,0,3.70
774,Meteno,Rare,Perfekt,0,4.66
774,Meteno,Rare,Wild,1,4.80
774,Meteno,Rare,Trainiert,1,5.82
774,Meteno,Rare,Kampfbereit,1,6.85
774,Meteno,Rare,Elite,1,9.25
774,Meteno,Rare,Perfekt,1,11.75
775,Koalelu,Uncommon,Wild,0,0.45
775,Koalelu,Uncommon,Trainiert,0,0.55
775,Koalelu,Uncommon,Kampfbereit,0,0.65
775,Koalelu,Uncommon,Elite,0,0.88
775,Koalelu,Uncommon,Perfekt,0,1.11
775,Koalelu,Uncommon,Wild,1,1.14
775,Koalelu,Uncommon,Trainiert,1,1.38
775,Koalelu,Uncommon,Kampfbereit,1,1.63
775,Koalelu,Uncommon,Elite,1,2.19
775,Koalelu,Uncommon,Perfekt,1,2.76
776,Tortunator,Rare,Wild,0,2.09
776,Tortunator,Rare,Trainiert,0,2.53
776,Tortunator,Rare,Kampfbereit,0,2.98
776,Tortunator,Rare,Elite,0,4.02
776,Tortunator,Rare,Perfekt,0,5.07
776,Tortunator,Rare,Wild,1,5.22
776,Tortunator,Rare,Trainiert,1,6.33
776,Tortunator,Rare,Kampfbereit,1,7.45
776,Tortunator,Rare,Elite,1,10.00
776,Tortunator,Rare,Perfekt,1,12.75
777,Togedemaru,Uncommon,Wild,0,0.44
777,Togedemaru,Uncommon,Trainiert,0,0.54
777,Togedemaru,Uncommon,Kampfbereit,0,0.63
777,Togedemaru,Uncommon,Elite,0,0.85
777,Togedemaru,Uncommon,Perfekt,0,1.07
777,Togedemaru,Uncommon,Wild,1,1.10
777,Togedemaru,Uncommon,Trainiert,1,1.34
777,Togedemaru,Uncommon,Kampfbereit,1,1.58
777,Togedemaru,Uncommon,Elite,1,2.13
777,Togedemaru,Uncommon,Perfekt,1,2.68
778,Mimigma,Rare,Wild,0,5.49
778,Mimigma,Rare,Trainiert,0,6.67
778,Mimigma,Rare,Kampfbereit,0,7.85
778,Mimigma,Rare,Elite,0,10.50
778,Mimigma,Rare,Perfekt,0,13.25
778,Mimigma,Rare,Wild,1,13.75
778,Mimigma,Rare,Trainiert,1,16.75
778,Mimigma,Rare,Kampfbereit,1,19.75
778,Mimigma,Rare,Elite,1,26.50
778,Mimigma,Rare,Perfekt,1,33.25
779,Knirfish,Rare,Wild,0,1.97
779,Knirfish,Rare,Trainiert,0,2.40
779,Knirfish,Rare,Kampfbereit,0,2.82
779,Knirfish,Rare,Elite,0,3.81
779,Knirfish,Rare,Perfekt,0,4.79
779,Knirfish,Rare,Wild,1,4.93
779,Knirfish,Rare,Trainiert,1,5.99
779,Knirfish,Rare,Kampfbereit,1,7.05
779,Knirfish,Rare,Elite,1,9.52
779,Knirfish,Rare,Perfekt,1,12.00
780,Sen-Long,Rare,Wild,0,1.96
780,Sen-Long,Rare,Trainiert,0,2.38
780,Sen-Long,Rare,Kampfbereit,0,2.80
780,Sen-Long,Rare,Elite,0,3.78
780,Sen-Long,Rare,Perfekt,0,4.76
780,Sen-Long,Rare,Wild,1,4.90
780,Sen-Long,Rare,Trainiert,1,5.95
780,Sen-Long,Rare,Kampfbereit,1,7.00
780,Sen-Long,Rare,Elite,1,9.45
780,Sen-Long,Rare,Perfekt,1,12.00
781,Moruda,Rare,Wild,0,2.13
781,Moruda,Rare,Trainiert,0,2.59
781,Moruda,Rare,Kampfbereit,0,3.05
781,Moruda,Rare,Elite,0,4.12
781,Moruda,Rare,Perfekt,0,5.19
781,Moruda,Rare,Wild,1,5.34
781,Moruda,Rare,Trainiert,1,6.48
781,Moruda,Rare,Kampfbereit,1,7.63
781,Moruda,Rare,Elite,1,10.25
781,Moruda,Rare,Perfekt,1,13.00
782,Miniras,Uncommon,Wild,0,1.41
782,Miniras,Uncommon,Trainiert,0,1.71
782,Miniras,Uncommon,Kampfbereit,0,2.01
782,Miniras,Uncommon,Elite,0,2.71
782,Miniras,Uncommon,Perfekt,0,3.42
782,Miniras,Uncommon,Wild,1,3.52
782,Miniras,Uncommon,Trainiert,1,4.27
782,Miniras,Uncommon,Kampfbereit,1,5.02
782,Miniras,Uncommon,Elite,1,6.78
782,Miniras,Uncommon,Perfekt,1,8.54
783,Mediras,Rare,Wild,0,3.41
783,Mediras,Rare,Trainiert,0,4.14
783,Mediras,Rare,Kampfbereit,0,4.87
783,Mediras,Rare,Elite,0,6.57
783,Mediras,Rare,Perfekt,0,8.28
783,Mediras,Rare,Wild,1,8.52
783,Mediras,Rare,Trainiert,1,10.25
783,Mediras,Rare,Kampfbereit,1,12.25
783,Mediras,Rare,Elite,1,16.50
783,Mediras,Rare,Perfekt,1,20.75
784,Grandiras,Epic,Wild,0,10.75
784,Grandiras,Epic,Trainiert,0,13.25
784,Grandiras,Epic,Kampfbereit,0,15.50
784,Grandiras,Epic,Elite,0,21.00
784,Grandiras,Epic,Perfekt,0,26.25
784,Grandiras,Epic,Wild,1,27.25
784,Grandiras,Epic,Trainiert,1,33.00
784,Grandiras,Epic,Kampfbereit,1,38.75
784,Grandiras,Epic,Elite,1,52.25
784,Grandiras,Epic,Perfekt,1,66.00
785,Kapu-Riki,Legendary,Wild,0,1110.00
785,Kapu-Riki,Legendary,Trainiert,0,1348.00
785,Kapu-Riki,Legendary,Kampfbereit,0,1586.00
785,Kapu-Riki,Legendary,Elite,0,2141.00
785,Kapu-Riki,Legendary,Perfekt,0,2696.00
785,Kapu-Riki,Legendary,Wild,1,2775.00
785,Kapu-Riki,Legendary,Trainiert,1,3370.00
785,Kapu-Riki,Legendary,Kampfbereit,1,3965.00
785,Kapu-Riki,Legendary,Elite,1,5353.00
785,Kapu-Riki,Legendary,Perfekt,1,6741.00
786,Kapu-Fala,Legendary,Wild,0,1456.00
786,Kapu-Fala,Legendary,Trainiert,0,1768.00
786,Kapu-Fala,Legendary,Kampfbereit,0,2080.00
786,Kapu-Fala,Legendary,Elite,0,2808.00
786,Kapu-Fala,Legendary,Perfekt,0,3536.00
786,Kapu-Fala,Legendary,Wild,1,3640.00
786,Kapu-Fala,Legendary,Trainiert,1,4420.00
786,Kapu-Fala,Legendary,Kampfbereit,1,5200.00
786,Kapu-Fala,Legendary,Elite,1,7020.00
786,Kapu-Fala,Legendary,Perfekt,1,8840.00
787,Kapu-Toro,Legendary,Wild,0,1204.00
787,Kapu-Toro,Legendary,Trainiert,0,1462.00
787,Kapu-Toro,Legendary,Kampfbereit,0,1720.00
787,Kapu-Toro,Legendary,Elite,0,2322.00
787,Kapu-Toro,Legendary,Perfekt,0,2924.00
787,Kapu-Toro,Legendary,Wild,1,3010.00
787,Kapu-Toro,Legendary,Trainiert,1,3655.00
787,Kapu-Toro,Legendary,Kampfbereit,1,4300.00
787,Kapu-Toro,Legendary,Elite,1,5805.00
787,Kapu-Toro,Legendary,Perfekt,1,7310.00
788,Kapu-Kime,Legendary,Wild,0,1088.00
788,Kapu-Kime,Legendary,Trainiert,0,1321.00
788,Kapu-Kime,Legendary,Kampfbereit,0,1554.00
788,Kapu-Kime,Legendary,Elite,0,2098.00
788,Kapu-Kime,Legendary,Perfekt,0,2642.00
788,Kapu-Kime,Legendary,Wild,1,2720.00
788,Kapu-Kime,Legendary,Trainiert,1,3302.00
788,Kapu-Kime,Legendary,Kampfbereit,1,3885.00
788,Kapu-Kime,Legendary,Elite,1,5245.00
788,Kapu-Kime,Legendary,Perfekt,1,6604.00
789,Cosmog,Legendary,Wild,0,1377.00
789,Cosmog,Legendary,Trainiert,0,1672.00
789,Cosmog,Legendary,Kampfbereit,0,1967.00
789,Cosmog,Legendary,Elite,0,2655.00
789,Cosmog,Legendary,Perfekt,0,3344.00
789,Cosmog,Legendary,Wild,1,3442.00
789,Cosmog,Legendary,Trainiert,1,4180.00
789,Cosmog,Legendary,Kampfbereit,1,4918.00
789,Cosmog,Legendary,Elite,1,6639.00
789,Cosmog,Legendary,Perfekt,1,8360.00
790,Cosmovum,Legendary,Wild,0,1503.00
790,Cosmovum,Legendary,Trainiert,0,1825.00
790,Cosmovum,Legendary,Kampfbereit,0,2147.00
790,Cosmovum,Legendary,Elite,0,2898.00
790,Cosmovum,Legendary,Perfekt,0,3650.00
790,Cosmovum,Legendary,Wild,1,3757.00
790,Cosmovum,Legendary,Trainiert,1,4562.00
790,Cosmovum,Legendary,Kampfbereit,1,5368.00
790,Cosmovum,Legendary,Elite,1,7246.00
790,Cosmovum,Legendary,Perfekt,1,9125.00
791,Solgaleo,Legendary,Wild,0,1712.00
791,Solgaleo,Legendary,Trainiert,0,2078.00
791,Solgaleo,Legendary,Kampfbereit,0,2445.00
791,Solgaleo,Legendary,Elite,0,3301.00
791,Solgaleo,Legendary,Perfekt,0,4157.00
791,Solgaleo,Legendary,Wild,1,4279.00
791,Solgaleo,Legendary,Trainiert,1,5196.00
791,Solgaleo,Legendary,Kampfbereit,1,6113.00
791,Solgaleo,Legendary,Elite,1,8252.00
791,Solgaleo,Legendary,Perfekt,1,10391.00
792,Lunala,Legendary,Wild,0,1700.00
792,Lunala,Legendary,Trainiert,0,2065.00
792,Lunala,Legendary,Kampfbereit,0,2429.00
792,Lunala,Legendary,Elite,0,3279.00
792,Lunala,Legendary,Perfekt,0,4129.00
792,Lunala,Legendary,Wild,1,4251.00
792,Lunala,Legendary,Trainiert,1,5162.00
792,Lunala,Legendary,Kampfbereit,1,6073.00
792,Lunala,Legendary,Elite,1,8198.00
792,Lunala,Legendary,Perfekt,1,10323.00
793,Anego,Epic,Wild,0,37.50
793,Anego,Epic,Trainiert,0,45.50
793,Anego,Epic,Kampfbereit,0,53.50
793,Anego,Epic,Elite,0,72.25
793,Anego,Epic,Perfekt,0,91.00
793,Anego,Epic,Wild,1,93.50
793,Anego,Epic,Trainiert,1,114.00
793,Anego,Epic,Kampfbereit,1,134.00
793,Anego,Epic,Elite,1,181.00
793,Anego,Epic,Perfekt,1,227.00
794,Masskito,Epic,Wild,0,36.50
794,Masskito,Epic,Trainiert,0,44.25
794,Masskito,Epic,Kampfbereit,0,52.00
794,Masskito,Epic,Elite,0,70.25
794,Masskito,Epic,Perfekt,0,88.50
794,Masskito,Epic,Wild,1,91.00
794,Masskito,Epic,Trainiert,1,110.00
794,Masskito,Epic,Kampfbereit,1,130.00
794,Masskito,Epic,Elite,1,176.00
794,Masskito,Epic,Perfekt,1,221.00
795,Schabelle,Ultra Rare,Wild,0,171.00
795,Schabelle,Ultra Rare,Trainiert,0,207.00
795,Schabelle,Ultra Rare,Kampfbereit,0,244.00
795,Schabelle,Ultra Rare,Elite,0,329.00
795,Schabelle,Ultra Rare,Perfekt,0,415.00
795,Schabelle,Ultra Rare,Wild,1,427.00
795,Schabelle,Ultra Rare,Trainiert,1,519.00
795,Schabelle,Ultra Rare,Kampfbereit,1,610.00
795,Schabelle,Ultra Rare,Elite,1,824.00
795,Schabelle,Ultra Rare,Perfekt,1,1037.00
796,Voltriant,Epic,Wild,0,43.25
796,Voltriant,Epic,Trainiert,0,52.50
796,Voltriant,Epic,Kampfbereit,0,61.75
796,Voltriant,Epic,Elite,0,83.25
796,Voltriant,Epic,Perfekt,0,105.00
796,Voltriant,Epic,Wild,1,108.00
796,Voltriant,Epic,Trainiert,1,131.00
796,Voltriant,Epic,Kampfbereit,1,154.00
796,Voltriant,Epic,Elite,1,208.00
796,Voltriant,Epic,Perfekt,1,262.00
797,Kaguron,Epic,Wild,0,41.75
797,Kaguron,Epic,Trainiert,0,50.75
797,Kaguron,Epic,Kampfbereit,0,59.75
797,Kaguron,Epic,Elite,0,80.75
797,Kaguron,Epic,Perfekt,0,102.00
797,Kaguron,Epic,Wild,1,105.00
797,Kaguron,Epic,Trainiert,1,127.00
797,Kaguron,Epic,Kampfbereit,1,149.00
797,Kaguron,Epic,Elite,1,202.00
797,Kaguron,Epic,Perfekt,1,254.00
798,Katagami,Legendary,Wild,0,1031.00
798,Katagami,Legendary,Trainiert,0,1252.00
798,Katagami,Legendary,Kampfbereit,0,1473.00
798,Katagami,Legendary,Elite,0,1989.00
798,Katagami,Legendary,Perfekt,0,2504.00
798,Katagami,Legendary,Wild,1,2578.00
798,Katagami,Legendary,Trainiert,1,3130.00
798,Katagami,Legendary,Kampfbereit,1,3683.00
798,Katagami,Legendary,Elite,1,4971.00
798,Katagami,Legendary,Perfekt,1,6260.00
799,Schlingking,Epic,Wild,0,38.25
799,Schlingking,Epic,Trainiert,0,46.25
799,Schlingking,Epic,Kampfbereit,0,54.50
799,Schlingking,Epic,Elite,0,73.50
799,Schlingking,Epic,Perfekt,0,92.75
799,Schlingking,Epic,Wild,1,95.50
799,Schlingking,Epic,Trainiert,1,116.00
799,Schlingking,Epic,Kampfbereit,1,136.00
799,Schlingking,Epic,Elite,1,184.00
799,Schlingking,Epic,Perfekt,1,232.00
800,Necrozma,Mythic,Wild,0,2533.00
800,Necrozma,Mythic,Trainiert,0,3075.00
800,Necrozma,Mythic,Kampfbereit,0,3618.00
800,Necrozma,Mythic,Elite,0,4884.00
800,Necrozma,Mythic,Perfekt,0,6151.00
800,Necrozma,Mythic,Wild,1,6332.00
800,Necrozma,Mythic,Trainiert,1,7688.00
800,Necrozma,Mythic,Kampfbereit,1,9045.00
800,Necrozma,Mythic,Elite,1,12211.00
800,Necrozma,Mythic,Perfekt,1,15376.00
801,Magearna,Mythic,Wild,0,3063.00
801,Magearna,Mythic,Trainiert,0,3719.00
801,Magearna,Mythic,Kampfbereit,0,4375.00
801,Magearna,Mythic,Elite,0,5906.00
801,Magearna,Mythic,Perfekt,0,7438.00
801,Magearna,Mythic,Wild,1,7656.00
801,Magearna,Mythic,Trainiert,1,9297.00
801,Magearna,Mythic,Kampfbereit,1,10938.00
801,Magearna,Mythic,Elite,1,14766.00
801,Magearna,Mythic,Perfekt,1,18594.00
802,Marshadow,Mythic,Wild,0,4181.00
802,Marshadow,Mythic,Trainiert,0,5077.00
802,Marshadow,Mythic,Kampfbereit,0,5973.00
802,Marshadow,Mythic,Elite,0,8064.00
802,Marshadow,Mythic,Perfekt,0,10154.00
802,Marshadow,Mythic,Wild,1,10453.00
802,Marshadow,Mythic,Trainiert,1,12693.00
802,Marshadow,Mythic,Kampfbereit,1,14933.00
802,Marshadow,Mythic,Elite,1,20159.00
802,Marshadow,Mythic,Perfekt,1,25385.00
803,Venicro,Ultra Rare,Wild,0,134.00
803,Venicro,Ultra Rare,Trainiert,0,163.00
803,Venicro,Ultra Rare,Kampfbereit,0,192.00
803,Venicro,Ultra Rare,Elite,0,259.00
803,Venicro,Ultra Rare,Perfekt,0,326.00
803,Venicro,Ultra Rare,Wild,1,336.00
803,Venicro,Ultra Rare,Trainiert,1,408.00
803,Venicro,Ultra Rare,Kampfbereit,1,480.00
803,Venicro,Ultra Rare,Elite,1,648.00
803,Venicro,Ultra Rare,Perfekt,1,816.00
804,Agoyon,Legendary,Wild,0,455.00
804,Agoyon,Legendary,Trainiert,0,553.00
804,Agoyon,Legendary,Kampfbereit,0,650.00
804,Agoyon,Legendary,Elite,0,878.00
804,Agoyon,Legendary,Perfekt,0,1105.00
804,Agoyon,Legendary,Wild,1,1137.00
804,Agoyon,Legendary,Trainiert,1,1381.00
804,Agoyon,Legendary,Kampfbereit,1,1625.00
804,Agoyon,Legendary,Elite,1,2194.00
804,Agoyon,Legendary,Perfekt,1,2763.00
805,Muramura,Epic,Wild,0,37.75
805,Muramura,Epic,Trainiert,0,46.00
805,Muramura,Epic,Kampfbereit,0,54.00
805,Muramura,Epic,Elite,0,73.00
805,Muramura,Epic,Perfekt,0,91.75
805,Muramura,Epic,Wild,1,94.50
